EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1449,41,36-45,0,3,930,2,3,3,1,1,2037,3,1,57,2,2,7,2,0,8938,5k-10k,12227,2,Y,0,11,3,3,80,1,14,5,3,5,4,0,4.0
RM028,42,36-45,0,3,691,2,8,4,2,1,35,3,1,48,3,2,7,2,1,6825,5k-10k,21173,0,Y,0,11,3,4,80,1,10,2,3,9,7,4,
RM198,42,36-45,0,0,926,1,21,2,3,1,270,3,0,36,3,2,4,3,0,5265,5k-10k,16439,2,Y,0,16,3,2,80,1,11,5,3,5,3,0,2.0
RM232,42,36-45,0,3,532,1,4,2,5,1,319,3,1,58,3,5,3,4,1,19232,15k+,4933,1,Y,0,11,3,4,80,0,22,3,3,22,17,11,15.0
RM254,42,36-45,0,3,916,1,17,2,1,1,347,4,0,82,4,2,6,1,2,6545,5k-10k,23016,3,Y,1,13,3,3,80,0,10,1,3,3,2,0,
RM257,42,36-45,0,3,269,1,2,3,3,1,351,4,0,56,2,1,2,1,0,2593,Upto 5k,8007,0,Y,1,11,3,3,80,1,10,4,3,9,6,7,
RM282,42,36-45,0,3,635,2,1,1,1,1,387,2,1,99,3,2,7,3,1,4907,Upto 5k,24532,1,Y,0,25,4,3,80,0,20,3,3,20,16,11,6.0
RM296,42,36-45,0,2,555,2,26,3,2,1,404,3,0,77,3,4,7,2,1,13525,10k-15k,14864,5,Y,0,14,3,4,80,1,23,2,4,20,4,4,8.0
RM349,42,36-45,0,3,810,1,23,5,1,1,468,1,0,44,3,4,5,4,2,15992,15k+,15901,2,Y,0,14,3,2,80,0,16,2,3,1,0,0,0.0
RM351,42,36-45,0,3,544,0,2,1,5,1,470,3,1,52,3,1,1,3,0,2696,Upto 5k,24017,0,Y,1,11,3,3,80,1,4,5,3,3,2,1,0.0
RM357,42,36-45,0,3,1332,1,2,4,4,1,477,1,1,98,2,2,0,4,2,6781,5k-10k,17078,3,Y,0,23,4,2,80,0,14,6,3,1,0,0,0.0
RM389,42,36-45,0,3,201,1,1,4,1,1,517,2,0,95,3,1,2,1,0,2576,Upto 5k,20490,3,Y,0,16,3,2,80,1,8,5,3,5,2,1,2.0
RM410,42,36-45,0,2,532,1,29,2,1,1,547,1,0,92,3,2,6,3,0,4556,Upto 5k,12932,2,Y,0,11,3,2,80,1,19,3,3,5,4,0,2.0
RM414,42,36-45,0,2,1368,1,28,4,5,1,551,4,0,88,2,2,0,4,1,4523,Upto 5k,4386,0,Y,0,11,3,4,80,3,7,4,4,6,5,0,4.0
RM442,42,36-45,0,2,1474,1,5,2,4,1,591,2,1,97,3,1,2,3,1,2093,Upto 5k,9260,4,Y,0,17,3,4,80,1,8,4,3,2,2,2,0.0
RM452,42,36-45,0,3,319,1,24,3,3,1,605,4,1,56,3,3,4,1,1,7406,5k-10k,6950,1,Y,1,21,4,4,80,1,10,5,2,10,9,5,8.0
RM489,42,36-45,0,3,622,1,2,4,1,1,659,3,0,81,3,2,0,4,1,4089,Upto 5k,5718,1,Y,0,13,3,2,80,2,10,4,3,10,2,2,2.0
RM548,42,36-45,1,2,933,1,19,3,3,1,752,3,1,57,4,1,6,3,0,2759,Upto 5k,20366,6,Y,1,12,3,4,80,0,7,2,3,2,2,2,2.0
RM585,42,36-45,0,2,570,1,8,3,1,1,809,2,1,66,3,5,3,4,0,18430,15k+,16225,1,Y,0,13,3,2,80,1,24,4,2,24,7,14,9.0
RM598,42,36-45,0,3,932,1,1,2,1,1,827,4,0,43,2,2,4,4,1,6062,5k-10k,4051,9,Y,1,13,3,4,80,1,8,4,3,4,3,0,2.0
RM605,42,36-45,0,3,933,1,29,3,1,1,836,2,1,98,3,2,4,2,1,4434,Upto 5k,11806,1,Y,0,13,3,4,80,1,10,3,2,9,8,7,8.0
RM633,42,36-45,0,2,1271,1,2,1,3,1,875,2,1,35,3,1,6,4,2,2515,Upto 5k,9068,5,Y,1,14,3,4,80,0,8,2,3,2,1,2,2.0
RM644,42,36-45,0,3,1265,1,3,3,1,1,894,3,0,95,4,2,2,4,1,5231,5k-10k,23726,2,Y,1,13,3,2,80,1,17,1,2,5,3,1,3.0
RM673,42,36-45,0,3,462,2,14,2,3,1,936,3,0,68,2,2,7,3,2,6244,5k-10k,7824,7,Y,0,17,3,1,80,0,10,6,3,5,4,0,3.0
RM742,42,36-45,0,3,265,2,5,2,2,1,1029,4,1,90,3,5,3,3,1,18303,15k+,7770,6,Y,0,13,3,2,80,0,21,3,4,1,0,0,0.0
RM800,42,36-45,0,3,469,1,2,2,3,1,1109,4,1,35,3,4,3,1,1,17665,15k+,14399,0,Y,0,17,3,4,80,1,23,3,3,22,6,13,7.0
RM825,42,36-45,0,3,188,1,29,3,3,1,1148,2,1,56,1,2,2,4,2,4272,Upto 5k,9558,4,Y,0,19,3,1,80,0,16,3,3,1,0,0,0.0
RM839,42,36-45,1,2,481,2,12,3,1,1,1167,3,1,44,3,4,7,1,2,13758,10k-15k,2447,0,Y,1,12,3,2,80,0,22,2,2,21,9,13,14.0
RM840,42,36-45,0,3,647,2,4,4,2,1,1171,2,1,45,3,2,7,1,2,5155,5k-10k,2253,7,Y,0,13,3,4,80,0,9,3,4,6,4,1,5.0
RM879,42,36-45,0,0,179,0,2,5,3,1,1231,4,1,79,4,2,1,1,1,6272,5k-10k,12858,7,Y,0,16,3,1,80,1,10,3,4,4,3,0,3.0
RM888,42,36-45,0,2,458,1,26,5,3,1,1242,1,0,60,3,3,5,1,1,13191,10k-15k,23281,3,Y,1,17,3,3,80,0,20,6,3,1,0,0,0.0
RM926,42,36-45,0,3,603,1,7,4,3,1,1292,2,0,78,4,2,6,2,1,2372,Upto 5k,5628,6,Y,1,16,3,4,80,0,18,2,3,1,0,0,0.0
RM955,42,36-45,0,0,495,1,2,1,1,1,1334,3,1,37,3,4,3,3,1,17861,15k+,26582,0,Y,1,13,3,4,80,0,21,3,2,20,8,2,10.0
RM1000,42,36-45,0,3,1147,0,10,3,0,1,1408,3,0,31,3,4,3,1,1,16799,15k+,16616,0,Y,0,14,3,3,80,1,21,5,3,20,7,0,9.0
RM1051,42,36-45,0,2,748,1,9,2,3,1,1480,1,0,74,3,1,2,4,2,3673,Upto 5k,16458,1,Y,0,13,3,3,80,0,12,3,3,12,9,5,8.0
RM1089,42,36-45,0,3,1210,1,2,3,3,1,1542,3,1,68,2,1,2,2,1,4841,Upto 5k,24052,4,Y,0,14,3,2,80,1,4,3,3,1,0,0,0.0
RM1094,42,36-45,0,2,288,1,2,3,1,1,1547,4,1,40,3,3,0,4,1,10124,10k-15k,18611,2,Y,1,14,3,3,80,1,24,3,1,20,8,13,9.0
RM1130,42,36-45,0,3,1059,1,9,2,4,1,1595,4,1,93,2,5,3,4,2,19613,15k+,26362,8,Y,0,22,4,4,80,0,24,2,3,1,0,0,1.0
RM1264,42,36-45,0,3,855,1,12,3,3,1,1768,2,1,57,3,1,2,2,0,2766,Upto 5k,8952,8,Y,0,22,4,2,80,3,7,6,2,5,3,0,4.0
RM1288,42,36-45,0,3,1128,1,13,3,3,1,1803,2,1,95,4,2,0,1,1,5538,5k-10k,5696,5,Y,0,18,3,3,80,2,10,2,2,0,0,0,0.0
RM1321,42,36-45,0,0,355,1,10,4,5,1,1854,3,1,38,3,1,6,3,1,2936,Upto 5k,6161,3,Y,0,22,4,2,80,2,10,1,2,6,3,3,3.0
RM1326,42,36-45,0,3,1142,1,8,3,1,1,1860,4,1,81,3,1,2,3,2,3968,Upto 5k,13624,4,Y,0,13,3,4,80,0,8,3,3,0,0,0,0.0
RM1358,42,36-45,0,3,1396,1,6,3,3,1,1911,3,1,83,3,3,5,1,1,13348,10k-15k,14842,9,Y,0,13,3,2,80,1,18,3,4,13,7,5,7.0
RM1379,42,36-45,0,3,419,2,12,4,2,1,1943,2,1,77,3,2,7,4,0,5087,5k-10k,2900,3,Y,1,12,3,3,80,2,14,4,3,0,0,0,0.0
RM1405,42,36-45,0,0,335,1,23,2,1,1,1976,4,1,37,2,2,6,3,2,4332,Upto 5k,14811,1,Y,0,12,3,4,80,0,20,2,3,20,9,3,7.0
RM1420,42,36-45,0,3,557,1,18,4,1,1,1998,4,1,35,3,2,6,1,0,5410,5k-10k,11189,6,Y,1,17,3,3,80,1,9,3,2,4,3,1,2.0
RM1444,42,36-45,0,3,300,1,2,3,1,1,2031,1,1,56,3,5,3,3,1,18880,15k+,17312,5,Y,0,11,3,1,80,0,24,2,2,22,6,4,14.0
RM036,43,36-45,0,3,1273,1,2,2,3,1,46,4,0,72,4,1,6,3,0,2645,Upto 5k,21923,1,Y,0,12,3,4,80,2,6,3,2,5,3,1,4.0
RM120,43,36-45,0,2,394,2,26,2,1,1,158,3,1,92,3,4,3,4,1,16959,15k+,19494,1,Y,1,12,3,4,80,2,25,3,4,25,12,4,12.0
RM131,43,36-45,0,2,957,1,28,3,3,1,171,2,0,72,4,1,6,3,2,4739,Upto 5k,16090,4,Y,0,12,3,4,80,0,18,2,3,3,2,1,2.0
RM194,43,36-45,0,0,1344,1,7,3,3,1,262,4,1,37,4,1,6,4,0,2089,Upto 5k,5228,4,Y,0,14,3,4,80,3,7,3,4,5,4,2,2.0
RM236,43,36-45,0,3,1034,2,16,3,2,1,327,4,0,80,3,4,3,4,1,16064,15k+,7744,5,Y,1,22,4,3,80,1,22,3,3,17,13,1,9.0
RM316,43,36-45,0,2,185,1,10,4,1,1,430,3,0,33,3,1,2,4,2,2455,Upto 5k,10675,0,Y,0,19,3,1,80,0,9,5,3,8,7,1,7.0
RM331,43,36-45,0,2,559,1,10,4,1,1,448,3,0,82,2,2,2,3,0,5257,5k-10k,6227,1,Y,0,11,3,2,80,1,9,3,4,9,7,0,0.0
RM334,43,36-45,0,3,1001,1,7,3,1,1,451,3,0,43,3,3,0,1,1,9985,5k-10k,9262,8,Y,0,16,3,1,80,1,10,1,2,1,0,0,0.0
RM391,43,36-45,0,3,982,1,12,3,1,1,520,1,1,59,2,4,5,2,0,14336,10k-15k,4345,1,Y,0,11,3,3,80,1,25,3,3,25,10,3,9.0
RM396,43,36-45,0,2,313,1,21,3,3,1,525,4,1,61,3,1,2,4,1,2258,Upto 5k,15238,7,Y,0,20,4,1,80,1,8,1,3,3,2,1,2.0
RM397,43,36-45,0,3,1473,1,8,4,4,1,526,3,0,74,3,2,0,3,0,4522,Upto 5k,2227,4,Y,1,14,3,4,80,0,8,3,3,5,2,0,2.0
RM490,43,36-45,0,3,782,1,6,4,4,1,661,2,1,50,2,4,5,4,0,16627,15k+,2671,4,Y,1,14,3,3,80,1,21,3,2,1,0,0,0.0
RM492,43,36-45,0,2,1001,1,9,5,3,1,663,4,1,72,3,2,2,3,0,5679,5k-10k,19627,3,Y,1,13,3,2,80,1,10,3,3,8,7,4,7.0
RM549,43,36-45,0,2,775,2,15,3,1,1,754,4,1,47,2,2,7,4,1,6804,5k-10k,23683,3,Y,0,18,3,3,80,1,7,5,3,2,2,2,2.0
RM610,43,36-45,0,3,589,1,14,2,1,1,843,2,1,94,3,4,5,1,1,17159,15k+,5200,6,Y,0,24,4,3,80,1,22,3,3,4,1,1,0.0
RM651,43,36-45,0,2,422,1,1,3,1,1,902,4,0,33,3,2,0,4,1,5562,5k-10k,21782,4,Y,0,13,3,2,80,1,12,2,2,5,2,2,2.0
RM662,43,36-45,0,3,177,1,8,3,1,1,920,1,0,55,3,2,4,2,0,4765,Upto 5k,23814,4,Y,0,21,4,3,80,1,4,2,4,1,0,0,0.0
RM776,43,36-45,0,3,415,2,25,3,3,1,1076,3,1,79,2,3,7,4,0,10798,10k-15k,5268,5,Y,0,13,3,3,80,1,18,5,3,1,0,0,0.0
RM813,43,36-45,0,2,1082,1,27,3,1,1,1126,3,0,83,3,3,4,1,1,10820,10k-15k,11535,8,Y,0,11,3,3,80,1,18,1,3,8,7,0,1.0
RM850,43,36-45,1,3,1372,2,9,3,2,1,1188,1,0,85,1,2,7,3,2,5346,5k-10k,9489,8,Y,0,13,3,2,80,0,7,2,2,4,3,1,3.0
RM899,43,36-45,0,3,920,1,3,3,1,1,1255,3,1,96,1,5,5,4,1,19740,15k+,18625,3,Y,0,14,3,2,80,1,25,2,3,8,7,0,7.0
RM927,43,36-45,0,3,531,2,4,4,2,1,1293,4,0,56,2,3,7,4,2,10231,10k-15k,20364,3,Y,0,14,3,4,80,0,23,3,4,21,7,15,17.0
RM996,43,36-45,0,3,930,1,6,3,3,1,1402,1,0,73,2,2,6,3,2,4081,Upto 5k,20003,1,Y,1,14,3,1,80,0,20,3,1,20,7,1,8.0
RM1134,43,36-45,0,3,990,1,27,3,5,1,1599,4,1,87,4,1,2,2,0,4876,Upto 5k,5855,5,Y,0,12,3,3,80,1,8,0,3,6,4,0,2.0
RM1186,43,36-45,0,3,1291,1,15,2,1,1,1666,3,1,65,2,4,5,3,1,17603,15k+,3525,1,Y,0,24,4,1,80,1,14,3,3,14,10,6,11.0
RM1217,43,36-45,0,3,1179,2,2,3,3,1,1706,4,1,73,3,2,7,4,1,7847,5k-10k,6069,1,Y,1,17,3,1,80,1,10,3,3,10,9,8,8.0
RM1263,43,36-45,1,2,807,1,17,3,5,1,1767,3,1,38,2,1,6,3,1,2437,Upto 5k,15587,9,Y,1,16,3,4,80,1,6,4,3,1,0,0,0.0
RM1270,43,36-45,0,3,244,0,2,3,1,1,1778,2,1,97,3,1,1,4,2,3539,Upto 5k,5033,0,Y,0,13,3,2,80,0,10,5,3,9,7,1,8.0
RM1294,43,36-45,0,0,343,1,9,3,1,1,1813,1,1,52,3,1,6,3,2,2438,Upto 5k,24978,4,Y,0,13,3,3,80,0,7,2,2,3,2,1,2.0
RM1317,43,36-45,0,2,1422,2,2,4,1,1,1849,1,1,92,3,2,7,4,1,5675,5k-10k,19246,1,Y,0,20,4,3,80,1,7,5,3,7,7,7,7.0
RM1331,43,36-45,0,3,823,1,6,3,3,1,1866,1,0,81,2,5,3,3,1,19392,15k+,22539,7,Y,0,13,3,4,80,0,21,2,3,16,12,6,14.0
RM1400,43,36-45,0,3,574,1,11,3,1,1,1971,1,1,30,3,3,0,3,1,7510,5k-10k,16873,1,Y,0,17,3,2,80,1,10,1,3,10,9,0,9.0
RM029,44,36-45,0,3,477,1,7,4,3,1,36,1,0,42,2,3,0,4,1,10248,10k-15k,2094,3,Y,0,14,3,4,80,1,24,4,3,22,6,5,
RM032,44,36-45,0,3,1459,1,10,4,4,1,40,4,1,41,3,2,0,4,1,6465,5k-10k,19121,2,Y,1,13,3,4,80,0,9,5,4,4,2,1,3.0
RM053,44,36-45,0,3,1488,2,1,5,2,1,68,2,0,75,3,2,7,1,0,5454,5k-10k,4009,5,Y,1,21,4,3,80,1,9,2,2,4,3,1,3.0
RM100,44,36-45,0,0,489,1,23,3,3,1,132,2,1,67,3,2,2,2,1,2042,Upto 5k,25043,4,Y,0,12,3,3,80,1,17,3,4,3,2,1,2.0
RM287,44,36-45,1,2,920,1,24,3,1,1,392,4,1,43,3,1,2,3,0,3161,Upto 5k,19920,3,Y,1,22,4,4,80,1,19,0,1,1,0,0,0.0
RM494,44,36-45,0,3,1112,0,1,4,1,1,665,1,0,50,2,2,1,3,2,5985,5k-10k,26894,4,Y,0,11,3,2,80,0,10,1,4,2,2,0,2.0
RM498,44,36-45,0,3,1315,1,3,4,4,1,671,4,1,35,3,5,3,4,1,19513,15k+,9358,4,Y,1,12,3,1,80,1,26,2,4,2,2,0,1.0
RM544,44,36-45,0,0,381,1,24,3,3,1,744,1,1,49,1,1,2,3,2,3708,Upto 5k,2104,2,Y,0,14,3,3,80,0,9,5,3,5,2,1,4.0
RM618,44,36-45,0,3,625,1,4,3,3,1,852,4,1,50,3,2,0,2,2,5933,5k-10k,5197,9,Y,0,12,3,4,80,0,10,2,2,5,2,2,3.0
RM632,44,36-45,0,3,986,1,8,4,1,1,874,1,1,62,4,1,2,4,1,2818,Upto 5k,5044,2,Y,1,24,4,3,80,1,10,2,2,3,2,0,2.0
RM659,44,36-45,0,3,661,1,9,2,1,1,913,2,1,61,3,1,6,1,1,2559,Upto 5k,7508,1,Y,1,13,3,4,80,0,8,0,3,8,7,7,1.0
RM751,44,36-45,0,3,1448,2,28,3,3,1,1039,4,0,53,4,4,7,4,1,13320,10k-15k,11737,3,Y,1,18,3,3,80,1,23,2,3,12,11,11,11.0
RM790,44,36-45,1,3,1376,0,1,2,3,1,1098,2,1,91,2,3,1,1,1,10482,10k-15k,2326,9,Y,0,14,3,4,80,1,24,1,3,20,6,3,6.0
RM858,44,36-45,1,3,1097,1,10,4,1,1,1200,3,1,96,3,1,6,3,2,2936,Upto 5k,10826,1,Y,1,11,3,3,80,0,6,4,3,6,4,0,2.0
RM863,44,36-45,0,0,111,1,17,3,1,1,1206,4,1,74,1,1,6,3,2,2290,Upto 5k,4279,2,Y,0,13,3,4,80,0,6,3,3,0,0,0,0.0
RM876,44,36-45,0,3,200,1,29,4,4,1,1225,4,1,32,3,2,6,4,2,4541,Upto 5k,7744,1,Y,0,25,4,2,80,0,20,3,3,20,11,13,17.0
RM892,44,36-45,0,3,1117,1,2,1,1,1,1246,1,0,72,4,1,6,4,1,2011,Upto 5k,19982,1,Y,0,13,3,4,80,1,10,5,3,10,5,7,7.0
RM908,44,36-45,0,3,1099,2,5,3,2,1,1267,2,1,88,3,5,3,2,1,18213,15k+,8751,7,Y,0,11,3,3,80,1,26,5,3,22,9,3,10.0
RM923,44,36-45,0,3,1199,1,4,2,1,1,1288,3,1,92,4,5,3,1,0,19190,15k+,17477,1,Y,0,14,3,4,80,2,26,4,2,25,9,14,13.0
RM929,44,36-45,1,3,621,1,15,3,3,1,1295,1,0,73,3,3,0,4,1,7978,5k-10k,14075,1,Y,0,11,3,4,80,1,10,2,3,10,7,0,5.0
RM954,44,36-45,1,3,935,1,3,3,1,1,1333,1,1,89,3,1,2,1,1,2362,Upto 5k,14669,4,Y,0,12,3,3,80,0,10,4,4,3,2,1,2.0
RM1043,44,36-45,0,0,981,1,5,3,1,1,1471,3,1,90,2,1,2,3,2,3162,Upto 5k,7973,3,Y,0,14,3,4,80,0,7,5,3,5,2,0,3.0
RM1047,44,36-45,0,3,1467,1,20,3,1,1,1475,4,1,49,3,1,6,2,2,3420,Upto 5k,21158,1,Y,0,13,3,3,80,0,6,3,2,5,2,1,3.0
RM1052,44,36-45,0,2,383,2,1,5,2,1,1481,1,0,79,3,2,7,3,1,4768,Upto 5k,9282,7,Y,0,12,3,3,80,1,11,4,2,1,0,0,0.0
RM1063,44,36-45,0,2,1193,1,2,1,3,1,1496,2,1,86,3,3,4,3,2,10209,10k-15k,19719,5,Y,1,18,3,2,80,0,16,2,2,2,2,2,2.0
RM1079,44,36-45,0,3,136,1,28,3,1,1,1523,4,1,32,3,4,5,1,1,16328,15k+,22074,3,Y,0,13,3,3,80,1,24,1,4,20,6,14,17.0
RM1141,44,36-45,0,3,1313,1,7,3,3,1,1608,2,0,31,3,5,5,4,0,19049,15k+,3549,0,Y,1,14,3,4,80,1,23,4,2,22,7,1,10.0
RM1166,44,36-45,0,2,602,0,1,5,0,1,1642,1,1,37,3,2,1,4,1,5743,5k-10k,10503,4,Y,1,11,3,3,80,0,14,3,3,10,7,0,2.0
RM1201,44,36-45,0,3,528,0,1,3,1,1,1683,3,0,44,3,1,1,4,0,3195,Upto 5k,4167,4,Y,1,18,3,1,80,3,8,2,3,2,2,2,2.0
RM1215,44,36-45,0,3,921,1,2,3,1,1,1703,3,0,96,4,3,0,4,1,7879,5k-10k,14810,1,Y,1,19,3,2,80,1,9,2,3,8,7,6,7.0
RM1280,44,36-45,1,2,429,1,1,2,3,1,1792,3,1,99,3,1,6,2,0,2342,Upto 5k,11092,1,Y,1,12,3,3,80,3,6,2,2,5,3,2,3.0
RM1353,44,36-45,0,3,170,1,1,4,1,1,1903,2,1,78,4,2,0,1,1,5033,5k-10k,9364,2,Y,0,15,3,4,80,1,10,5,3,2,0,2,2.0
RM1436,44,36-45,0,3,1037,1,1,3,3,1,2020,2,1,42,3,1,6,4,2,2436,Upto 5k,13422,6,Y,1,12,3,3,80,0,6,2,3,4,3,1,2.0
RM068,45,36-45,0,3,1339,1,7,3,1,1,86,2,1,59,3,3,6,1,0,9724,5k-10k,18787,2,Y,0,17,3,3,80,1,25,2,3,1,0,0,0.0
RM078,45,36-45,0,3,193,1,6,4,4,1,101,4,1,52,3,3,5,1,1,13245,10k-15k,15067,4,Y,1,14,3,2,80,0,17,3,4,0,0,0,
RM142,45,36-45,0,3,1316,1,29,3,3,1,192,3,1,83,3,1,6,4,2,3452,Upto 5k,9752,5,Y,0,13,3,2,80,0,9,2,2,6,5,0,
RM154,45,36-45,0,3,194,1,9,3,1,1,206,2,1,60,3,2,2,2,0,2348,Upto 5k,10901,8,Y,0,18,3,3,80,1,20,2,1,17,9,0,15.0
RM175,45,36-45,0,3,1268,2,4,2,1,1,240,3,0,30,3,2,7,1,0,5006,5k-10k,6319,4,Y,1,11,3,1,80,1,9,3,4,5,4,0,3.0
RM195,45,36-45,0,0,1195,1,2,2,3,1,264,1,1,65,2,4,3,4,1,16792,15k+,20462,9,Y,0,23,4,4,80,1,22,1,3,20,8,11,8.0
RM219,45,36-45,0,0,1052,2,6,3,3,1,302,4,0,57,2,3,7,4,2,8865,5k-10k,16840,6,Y,0,12,3,4,80,0,23,2,3,19,7,12,8.0
RM245,45,36-45,0,3,252,1,1,3,4,1,336,3,1,70,4,5,3,4,1,19202,15k+,15970,0,Y,0,11,3,3,80,1,25,2,3,24,0,1,7.0
RM250,45,36-45,0,2,1199,1,7,4,1,1,341,1,1,77,4,2,4,3,1,6434,5k-10k,5118,4,Y,0,17,3,4,80,1,9,1,3,3,2,0,
RM269,45,36-45,0,3,1385,1,20,2,3,1,372,3,1,79,3,4,0,4,1,13496,10k-15k,7501,0,Y,1,14,3,2,80,0,21,2,3,20,7,4,10.0
RM312,45,36-45,0,2,1249,1,7,3,1,1,425,1,1,97,3,3,2,1,0,5210,5k-10k,20308,1,Y,0,18,3,1,80,1,24,2,3,24,9,9,11.0
RM335,45,36-45,0,3,549,1,8,4,4,1,452,4,1,75,3,2,6,4,1,3697,Upto 5k,9278,9,Y,0,14,3,1,80,2,12,3,3,10,9,9,8.0
RM408,45,36-45,0,3,192,1,10,2,1,1,544,1,1,69,3,1,6,4,1,2654,Upto 5k,9655,3,Y,0,21,4,4,80,2,8,3,2,2,2,0,
RM453,45,36-45,0,3,561,2,2,3,4,1,606,4,1,61,3,2,7,2,1,4805,Upto 5k,16177,0,Y,0,19,3,2,80,1,9,3,4,8,7,3,7.0
RM505,45,36-45,1,2,306,2,26,4,1,1,684,1,0,100,3,2,7,1,1,4286,Upto 5k,5630,2,Y,0,14,3,4,80,2,5,4,3,1,1,0,0.0
RM565,45,36-45,0,3,954,2,2,2,5,1,783,2,1,46,1,2,8,3,2,6632,5k-10k,12388,0,Y,0,13,3,1,80,0,9,3,3,8,7,3,1.0
RM604,45,36-45,0,3,252,1,2,3,1,1,834,2,0,95,2,1,6,3,2,2274,Upto 5k,6153,1,Y,0,14,3,4,80,0,1,3,3,1,0,0,0.0
RM626,45,36-45,0,3,930,2,9,3,2,1,864,4,1,74,3,3,7,1,0,10761,10k-15k,19239,4,Y,1,12,3,3,80,1,18,2,3,5,4,0,2.0
RM697,45,36-45,0,0,805,1,4,2,1,1,972,3,1,57,3,2,2,2,1,4447,Upto 5k,23163,1,Y,0,12,3,2,80,0,9,5,2,9,7,0,8.0
RM714,45,36-45,0,3,974,1,1,4,3,1,996,4,0,91,3,1,2,4,0,2270,Upto 5k,11005,3,Y,0,14,3,4,80,2,8,2,3,5,3,0,2.0
RM719,45,36-45,0,0,248,1,23,2,1,1,1002,4,1,42,3,2,2,1,1,3633,Upto 5k,14039,1,Y,1,15,3,3,80,1,9,2,3,9,8,0,8.0
RM756,45,36-45,0,3,1234,2,11,2,1,1,1045,4,0,90,3,4,3,4,1,17650,15k+,5404,3,Y,0,13,3,2,80,1,26,4,4,9,3,1,1.0
RM760,45,36-45,0,3,788,0,24,4,3,1,1049,2,1,36,3,1,1,2,2,2177,Upto 5k,8318,1,Y,0,16,3,1,80,0,6,3,3,6,3,0,4.0
RM806,45,36-45,0,0,1050,2,9,4,1,1,1117,2,0,65,2,2,7,3,1,5593,5k-10k,17970,1,Y,0,13,3,4,80,1,15,2,3,15,10,4,12.0
RM855,45,36-45,0,3,1457,1,7,3,3,1,1195,1,0,83,3,1,6,3,1,4477,Upto 5k,20100,4,Y,1,19,3,3,80,1,7,2,2,3,2,0,2.0
RM914,45,36-45,1,3,1449,2,2,3,2,1,1277,1,0,94,1,5,3,2,2,18824,15k+,2493,2,Y,1,16,3,1,80,0,26,2,3,24,10,1,11.0
RM937,45,36-45,0,2,364,1,25,3,3,1,1306,2,0,83,3,5,3,2,2,18061,15k+,13035,3,Y,0,22,4,3,80,0,22,4,3,0,0,0,0.0
RM1035,45,36-45,0,3,1038,1,20,3,3,1,1460,2,1,95,1,3,0,1,0,10851,10k-15k,19863,2,Y,1,18,3,2,80,1,24,2,3,7,7,0,7.0
RM1038,45,36-45,0,3,1448,1,29,3,5,1,1465,2,1,55,3,3,4,4,1,9380,5k-10k,14720,4,Y,1,18,3,4,80,2,10,4,4,3,1,1,2.0
RM1093,45,36-45,0,3,950,1,28,3,5,1,1546,4,1,97,3,1,6,4,1,2132,Upto 5k,4585,4,Y,0,20,4,4,80,1,8,3,3,5,4,0,3.0
RM1100,45,36-45,0,3,538,1,1,4,5,1,1553,1,1,66,3,3,0,2,0,7441,5k-10k,20933,1,Y,0,12,3,1,80,3,10,4,3,10,8,7,7.0
RM1143,45,36-45,0,3,1015,1,5,5,3,1,1611,3,0,50,1,2,2,1,2,5769,5k-10k,23447,1,Y,1,14,3,1,80,0,10,3,3,10,7,1,4.0
RM1144,45,36-45,0,0,336,2,26,3,2,1,1612,1,1,52,2,2,7,1,1,4385,Upto 5k,24162,1,Y,0,15,3,1,80,1,10,2,3,10,7,4,5.0
RM1161,45,36-45,0,3,1329,1,2,2,4,1,1635,4,0,59,2,2,4,4,0,5770,5k-10k,5388,1,Y,0,19,3,1,80,2,10,3,3,10,7,3,9.0
RM1222,45,36-45,0,0,1238,1,1,1,1,1,1712,3,1,74,2,3,0,3,1,10748,10k-15k,3395,3,Y,0,23,4,4,80,1,25,3,2,23,15,14,4.0
RM1226,45,36-45,0,3,1005,1,28,2,5,1,1719,4,0,48,2,4,5,2,2,16704,15k+,17119,1,Y,0,11,3,3,80,0,21,2,3,21,6,8,6.0
RM1244,45,36-45,0,3,176,0,4,3,1,1,1744,3,0,56,1,3,1,3,1,9756,5k-10k,6595,4,Y,0,21,4,3,80,2,9,2,4,5,0,0,3.0
RM1315,45,36-45,0,0,589,2,2,4,1,1,1845,3,0,67,3,2,7,3,1,5154,5k-10k,19665,4,Y,0,22,4,2,80,2,10,3,4,8,7,5,7.0
RM1347,45,36-45,0,3,556,1,25,2,1,1,1888,2,0,93,2,2,4,4,1,5906,5k-10k,23888,0,Y,0,13,3,4,80,2,10,2,2,9,8,3,8.0
RM1363,45,36-45,0,2,1297,1,1,4,3,1,1922,2,1,44,3,2,0,3,2,5399,5k-10k,14511,4,Y,0,12,3,3,80,0,12,3,3,4,2,0,3.0
